2026-04-15 22:03:55,218 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:03:55,407 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:03:55,416 | backend | INFO | Received video frame for piper/side
2026-04-15 22:03:55,718 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:03:56,504 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:03:56,504 | backend | INFO | Received odom for galaxy pose=[-0.629, 0.893, 0.0, 0.0, 0.0, -0.7507, -0.6607]
2026-04-15 22:03:56,518 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:03:56,518 | backend | INFO | Received odom for ysc pose=[2.934, -0.705, 0.0, 0.0, 0.0, 0.9066, 0.422]
2026-04-15 22:04:00,221 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:04:00,236 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:04:00,241 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:04:00,445 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:04:00,453 | backend | INFO | Received video frame for piper/side
2026-04-15 22:04:00,744 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:04:01,565 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:04:01,568 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:04:01,568 | backend | INFO | Received odom for ysc pose=[2.363, -0.016, 0.0, 0.0, 0.0, 0.9859, -0.1676]
2026-04-15 22:04:01,568 | backend | INFO | Received odom for galaxy pose=[-1.298, 0.456, 0.0, 0.0, 0.0, -0.965, -0.2623]
2026-04-15 22:04:05,241 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:04:05,286 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:04:05,288 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:04:05,507 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:04:05,516 | backend | INFO | Received video frame for piper/side
2026-04-15 22:04:05,787 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:04:06,572 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:04:06,573 | backend | INFO | Received odom for galaxy pose=[-0.53, -0.326, 0.0, 0.0, 0.0, -0.9829, 0.1841]
2026-04-15 22:04:06,590 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:04:06,591 | backend | INFO | Received odom for ysc pose=[1.469, 0.066, 0.0, 0.0, 0.0, 0.7158, -0.6983]
2026-04-15 22:04:10,296 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:04:10,323 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:04:10,335 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:04:10,538 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:04:10,539 | backend | INFO | Received video frame for piper/side
2026-04-15 22:04:10,850 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:04:11,620 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:04:11,620 | backend | INFO | Received odom for ysc pose=[2.022, -0.588, 0.0, 0.0, 0.0, 0.1931, -0.9812]
2026-04-15 22:04:11,623 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:04:11,623 | backend | INFO | Received odom for galaxy pose=[0.826, -0.862, 0.0, 0.0, 0.0, -0.8028, 0.5962]
2026-04-15 22:04:15,365 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:04:15,388 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:04:15,390 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:04:15,581 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:04:15,585 | backend | INFO | Received video frame for piper/side
2026-04-15 22:04:15,910 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:04:16,631 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:04:16,631 | backend | INFO | Received odom for galaxy pose=[1.268, -0.738, 0.0, 0.0, 0.0, -0.4621, 0.8868]
2026-04-15 22:04:16,700 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:04:16,700 | backend | INFO | Received odom for ysc pose=[2.929, -0.944, 0.0, 0.0, 0.0, -0.4033, -0.9151]
2026-04-15 22:04:20,390 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:04:20,425 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:04:20,428 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:04:20,618 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:04:20,626 | backend | INFO | Received video frame for piper/side
2026-04-15 22:04:20,924 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:04:21,672 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:04:21,672 | backend | INFO | Received odom for galaxy pose=[0.309, -0.048, 0.0, 0.0, 0.0, -0.0268, 0.9996]
2026-04-15 22:04:21,706 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:04:21,707 | backend | INFO | Received odom for ysc pose=[2.392, -0.44, 0.0, 0.0, 0.0, -0.8492, -0.5281]
2026-04-15 22:04:25,444 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:04:25,447 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:04:25,458 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:04:25,643 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:04:25,643 | backend | INFO | Received video frame for piper/side
2026-04-15 22:04:25,973 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:04:26,704 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:04:26,704 | backend | INFO | Received odom for galaxy pose=[-0.989, 0.676, 0.0, 0.0, 0.0, 0.4125, 0.911]
2026-04-15 22:04:26,814 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:04:26,814 | backend | INFO | Received odom for ysc pose=[1.472, 0.131, 0.0, 0.0, 0.0, -0.9983, 0.0581]
2026-04-15 22:04:30,489 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:04:30,491 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:04:30,512 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:04:30,683 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:04:30,686 | backend | INFO | Received video frame for piper/side
2026-04-15 22:04:30,999 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:04:31,752 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:04:31,752 | backend | INFO | Received odom for galaxy pose=[-1.194, 0.884, 0.0, 0.0, 0.0, 0.771, 0.6368]
2026-04-15 22:04:31,906 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:04:31,906 | backend | INFO | Received odom for ysc pose=[2.026, -0.157, 0.0, 0.0, 0.0, -0.7842, 0.6205]
2026-04-15 22:04:35,501 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:04:35,503 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:04:35,571 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:04:35,728 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:04:35,736 | backend | INFO | Received video frame for piper/side
2026-04-15 22:04:36,028 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:04:36,758 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:04:36,758 | backend | INFO | Received odom for galaxy pose=[-0.082, 0.416, 0.0, 0.0, 0.0, 0.9713, 0.2378]
2026-04-15 22:04:36,918 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:04:36,919 | backend | INFO | Received odom for ysc pose=[2.926, -0.829, 0.0, 0.0, 0.0, -0.296, 0.9552]
2026-04-15 22:04:40,524 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:04:40,527 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:04:40,617 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:04:40,765 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:04:40,768 | backend | INFO | Received video frame for piper/side
2026-04-15 22:04:41,082 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:04:41,790 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:04:41,790 | backend | INFO | Received odom for galaxy pose=[1.124, -0.372, 0.0, 0.0, 0.0, 0.9774, -0.2112]
2026-04-15 22:04:41,919 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:04:41,919 | backend | INFO | Received odom for ysc pose=[2.402, -0.829, 0.0, 0.0, 0.0, 0.2956, 0.9553]
2026-04-15 22:04:45,540 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:04:45,543 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:04:45,682 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:04:45,809 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:04:45,812 | backend | INFO | Received video frame for piper/side
2026-04-15 22:04:46,106 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:04:46,859 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:04:46,860 | backend | INFO | Received odom for galaxy pose=[1.081, -0.876, 0.0, 0.0, 0.0, 0.7842, -0.6205]
2026-04-15 22:04:46,920 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:04:46,920 | backend | INFO | Received odom for ysc pose=[1.482, -0.158, 0.0, 0.0, 0.0, 0.7835, 0.6213]
2026-04-15 22:04:50,547 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:04:50,550 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:04:50,747 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:04:50,810 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:04:50,888 | backend | INFO | Received video frame for piper/side
2026-04-15 22:04:51,129 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:04:51,939 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:04:51,939 | backend | INFO | Received odom for ysc pose=[1.969, 0.135, 0.0, 0.0, 0.0, 0.9975, 0.0703]
2026-04-15 22:04:51,941 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:04:51,941 | backend | INFO | Received odom for galaxy pose=[-0.175, -0.699, 0.0, 0.0, 0.0, 0.4299, -0.9029]
2026-04-15 22:04:55,596 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:04:55,599 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:04:55,777 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:04:55,874 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:04:55,949 | backend | INFO | Received video frame for piper/side
2026-04-15 22:04:56,172 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:04:56,972 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:04:56,972 | backend | INFO | Received odom for galaxy pose=[-1.231, 0.016, 0.0, 0.0, 0.0, -0.0086, -1.0]
2026-04-15 22:04:57,048 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:04:57,048 | backend | INFO | Received odom for ysc pose=[2.916, -0.423, 0.0, 0.0, 0.0, 0.8564, -0.5163]
2026-04-15 22:05:00,607 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:05:00,615 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:05:00,845 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:05:00,923 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:05:00,992 | backend | INFO | Received video frame for piper/side
2026-04-15 22:05:01,241 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:05:02,061 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:05:02,061 | backend | INFO | Received odom for galaxy pose=[-0.915, 0.722, 0.0, 0.0, 0.0, -0.4492, -0.8934]
2026-04-15 22:05:02,099 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:05:02,099 | backend | INFO | Received odom for ysc pose=[2.421, -0.943, 0.0, 0.0, 0.0, 0.4077, -0.9131]
2026-04-15 22:05:05,663 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:05:05,665 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:05:05,879 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:05:05,946 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:05:06,019 | backend | INFO | Received video frame for piper/side
2026-04-15 22:05:06,245 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:05:07,131 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:05:07,131 | backend | INFO | Received odom for galaxy pose=[0.427, 0.866, 0.0, 0.0, 0.0, -0.7971, -0.6039]
2026-04-15 22:05:07,151 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:05:07,151 | backend | INFO | Received odom for ysc pose=[1.484, -0.597, 0.0, 0.0, 0.0, -0.1851, -0.9827]
2026-04-15 22:05:07,924 | backend | INFO | Backend shutdown completed
2026-04-15 22:07:24,534 | backend | INFO | ZMQ bridge ready: sensor=tcp://0.0.0.0:6001 command=tcp://0.0.0.0:6002
2026-04-15 22:07:24,834 | backend | INFO | Backend startup completed
2026-04-15 22:07:27,380 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:07:27,380 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:07:27,380 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:07:27,393 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:07:27,393 | backend | INFO | Received odom for ysc pose=[1.687, -0.512, 0.0, 0.0, 0.0, 0.9649, 0.2627]
2026-04-15 22:07:27,394 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:07:27,394 | backend | INFO | Received video frame for piper/side
2026-04-15 22:07:27,397 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:07:27,412 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:07:27,412 | backend | INFO | Received odom for galaxy pose=[-0.291, 0.834, 0.0, 0.0, 0.0, -0.8298, -0.5581]
2026-04-15 22:07:32,395 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:07:32,427 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:07:32,427 | backend | INFO | Received odom for ysc pose=[1.649, 0.103, 0.0, 0.0, 0.0, 0.943, -0.3329]
2026-04-15 22:07:32,445 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:07:32,445 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:07:32,450 | backend | INFO | Received video frame for piper/side
2026-04-15 22:07:32,450 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:07:32,453 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:07:32,498 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:07:32,498 | backend | INFO | Received odom for galaxy pose=[1.019, 0.233, 0.0, 0.0, 0.0, -0.9914, -0.1307]
2026-04-15 22:07:37,417 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:07:37,453 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:07:37,455 | backend | INFO | Received video frame for piper/side
2026-04-15 22:07:37,518 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:07:37,520 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:07:37,520 | backend | INFO | Received odom for ysc pose=[2.712, -0.084, 0.0, 0.0, 0.0, 0.5821, -0.8131]
2026-04-15 22:07:37,520 | backend | INFO | Received odom for galaxy pose=[1.18, -0.537, 0.0, 0.0, 0.0, -0.9493, 0.3143]
2026-04-15 22:07:37,532 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:07:37,535 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:07:37,537 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:07:42,437 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:07:42,463 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:07:42,465 | backend | INFO | Received video frame for piper/side
2026-04-15 22:07:42,533 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:07:42,533 | backend | INFO | Received odom for galaxy pose=[0.042, -0.9, 0.0, 0.0, 0.0, -0.7165, 0.6976]
2026-04-15 22:07:42,564 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:07:42,567 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:07:42,569 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:07:42,596 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:07:42,596 | backend | INFO | Received odom for ysc pose=[2.744, -0.78, 0.0, 0.0, 0.0, 0.0099, -1.0]
2026-04-15 22:07:47,468 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:07:47,492 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:07:47,497 | backend | INFO | Received video frame for piper/side
2026-04-15 22:07:47,564 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:07:47,564 | backend | INFO | Received odom for galaxy pose=[-1.143, -0.574, 0.0, 0.0, 0.0, -0.339, 0.9408]
2026-04-15 22:07:47,579 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:07:47,581 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:07:47,584 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:07:47,685 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:07:47,686 | backend | INFO | Received odom for ysc pose=[1.679, -0.864, 0.0, 0.0, 0.0, -0.5654, -0.8248]
2026-04-15 22:07:52,497 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:07:52,572 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:07:52,577 | backend | INFO | Received video frame for piper/side
2026-04-15 22:07:52,633 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:07:52,635 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:07:52,638 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:07:52,666 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:07:52,666 | backend | INFO | Received odom for galaxy pose=[-1.054, 0.202, 0.0, 0.0, 0.0, 0.1127, 0.9936]
2026-04-15 22:07:52,798 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:07:52,801 | backend | INFO | Received odom for ysc pose=[1.666, -0.199, 0.0, 0.0, 0.0, -0.9369, -0.3496]
2026-04-15 22:07:57,514 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:07:57,596 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:07:57,598 | backend | INFO | Received video frame for piper/side
2026-04-15 22:07:57,678 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:07:57,678 | backend | INFO | Received odom for galaxy pose=[0.205, 0.814, 0.0, 0.0, 0.0, 0.535, 0.8448]
2026-04-15 22:07:57,699 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:07:57,700 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:07:57,702 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:07:57,811 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:07:57,811 | backend | INFO | Received odom for ysc pose=[2.719, 0.143, 0.0, 0.0, 0.0, -0.9701, 0.2425]
2026-04-15 22:08:02,545 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:08:02,597 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:08:02,678 | backend | INFO | Received video frame for piper/side
2026-04-15 22:08:02,699 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:08:02,699 | backend | INFO | Received odom for galaxy pose=[1.239, 0.806, 0.0, 0.0, 0.0, 0.8502, 0.5264]
2026-04-15 22:08:02,709 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:08:02,711 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:08:02,714 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:08:02,873 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:08:02,873 | backend | INFO | Received odom for ysc pose=[2.742, -0.375, 0.0, 0.0, 0.0, -0.6579, 0.7531]
2026-04-15 22:08:07,548 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:08:07,641 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:08:07,709 | backend | INFO | Received video frame for piper/side
2026-04-15 22:08:07,735 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:08:07,738 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:08:07,740 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:08:07,772 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:08:07,772 | backend | INFO | Received odom for galaxy pose=[0.904, 0.179, 0.0, 0.0, 0.0, 0.995, 0.1001]
2026-04-15 22:08:07,975 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:08:07,975 | backend | INFO | Received odom for ysc pose=[1.677, -0.934, 0.0, 0.0, 0.0, -0.1062, 0.9943]
2026-04-15 22:08:12,613 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:08:12,695 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:08:12,771 | backend | INFO | Received video frame for piper/side
2026-04-15 22:08:12,789 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:08:12,792 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:08:12,795 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:08:12,844 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:08:12,844 | backend | INFO | Received odom for galaxy pose=[-0.445, -0.59, 0.0, 0.0, 0.0, 0.9369, -0.3497]
2026-04-15 22:08:13,069 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:08:13,069 | backend | INFO | Received odom for ysc pose=[1.668, -0.631, 0.0, 0.0, 0.0, 0.4841, 0.875]
2026-04-15 22:08:17,630 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:08:17,725 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:08:17,792 | backend | INFO | Received video frame for piper/side
2026-04-15 22:08:17,842 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:08:17,846 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:08:17,850 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:08:17,942 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:08:17,942 | backend | INFO | Received odom for galaxy pose=[-1.294, -0.898, 0.0, 0.0, 0.0, 0.6842, -0.7293]
2026-04-15 22:08:18,124 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:08:18,125 | backend | INFO | Received odom for ysc pose=[2.726, 0.041, 0.0, 0.0, 0.0, 0.8963, 0.4434]
2026-04-15 22:08:22,666 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:08:22,727 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:08:22,807 | backend | INFO | Received video frame for piper/side
2026-04-15 22:08:22,873 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:08:22,879 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:08:22,883 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:08:22,981 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:08:22,981 | backend | INFO | Received odom for galaxy pose=[-0.695, -0.511, 0.0, 0.0, 0.0, 0.2975, -0.9547]
2026-04-15 22:08:23,187 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:08:23,188 | backend | INFO | Received odom for ysc pose=[2.735, 0.011, 0.0, 0.0, 0.0, 0.9889, -0.1484]
2026-04-15 22:08:27,676 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:08:27,765 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:08:27,845 | backend | INFO | Received video frame for piper/side
2026-04-15 22:08:27,937 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:08:27,940 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:08:27,943 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:08:28,054 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:08:28,054 | backend | INFO | Received odom for galaxy pose=[0.687, 0.277, 0.0, 0.0, 0.0, -0.1558, -0.9878]
2026-04-15 22:08:28,205 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:08:28,206 | backend | INFO | Received odom for ysc pose=[1.685, -0.667, 0.0, 0.0, 0.0, 0.7321, -0.6812]
2026-04-15 22:08:32,749 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:08:32,793 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:08:32,881 | backend | INFO | Received video frame for piper/side
2026-04-15 22:08:32,996 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:08:32,999 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:08:33,001 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:08:33,068 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:08:33,068 | backend | INFO | Received odom for galaxy pose=[1.295, 0.844, 0.0, 0.0, 0.0, -0.571, -0.821]
2026-04-15 22:08:33,299 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:08:33,315 | backend | INFO | Received odom for ysc pose=[1.662, -0.923, 0.0, 0.0, 0.0, 0.2071, -0.9783]
2026-04-15 22:08:37,781 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:08:37,848 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:08:37,928 | backend | INFO | Received video frame for piper/side
2026-04-15 22:08:38,034 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:08:38,036 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:08:38,039 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:08:38,097 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:08:38,097 | backend | INFO | Received odom for galaxy pose=[0.476, 0.767, 0.0, 0.0, 0.0, -0.8726, -0.4885]
2026-04-15 22:08:38,405 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:08:38,405 | backend | INFO | Received odom for ysc pose=[2.726, -0.334, 0.0, 0.0, 0.0, -0.3918, -0.9201]
2026-04-15 22:08:42,789 | backend | INFO | Received video frame for ysc/main
2026-04-15 22:08:42,895 | backend | INFO | Received video frame for piper/arm_full
2026-04-15 22:08:42,976 | backend | INFO | Received video frame for piper/side
2026-04-15 22:08:43,042 | backend | INFO | Received video frame for galaxy/main
2026-04-15 22:08:43,047 | backend | INFO | Received video frame for galaxy/left_arm
2026-04-15 22:08:43,052 | backend | INFO | Received video frame for galaxy/right_arm
2026-04-15 22:08:43,187 | backend | INFO | Received pointcloud for galaxy with 10000 points
2026-04-15 22:08:43,187 | backend | INFO | Received odom for galaxy pose=[-0.881, 0.094, 0.0, 0.0, 0.0, -0.9986, -0.0522]
2026-04-15 22:08:43,417 | backend | INFO | Received pointcloud for ysc with 8000 points
2026-04-15 22:08:43,418 | backend | INFO | Received odom for ysc pose=[2.741, 0.148, 0.0, 0.0, 0.0, -0.8445, -0.5356]
2026-04-15 22:08:47,806 | backend | INFO | Received video frame for ysc/main
